epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580933195625,2020-02-05T15.06.35.625,25.745,0.881,-0.583,-0.068
1580933195704,2020-02-05T15.06.35.704,25.824,0.883,-0.580,-0.072
1580933195783,2020-02-05T15.06.35.783,25.903,0.883,-0.580,-0.071
1580933195864,2020-02-05T15.06.35.864,25.984,0.882,-0.582,-0.067
1580933195943,2020-02-05T15.06.35.943,26.063,0.881,-0.583,-0.065
1580933196024,2020-02-05T15.06.36.024,26.144,0.881,-0.582,-0.066
1580933196103,2020-02-05T15.06.36.103,26.223,0.882,-0.579,-0.067
1580933196183,2020-02-05T15.06.36.183,26.303,0.883,-0.580,-0.070
1580933196262,2020-02-05T15.06.36.262,26.382,0.881,-0.580,-0.070
1580933196341,2020-02-05T15.06.36.341,26.461,0.882,-0.583,-0.067
1580933196422,2020-02-05T15.06.36.422,26.542,0.881,-0.585,-0.065
1580933196501,2020-02-05T15.06.36.501,26.621,0.879,-0.583,-0.067
1580933196582,2020-02-05T15.06.36.582,26.702,0.881,-0.582,-0.070
1580933196661,2020-02-05T15.06.36.661,26.781,0.882,-0.581,-0.069
1580933196740,2020-02-05T15.06.36.740,26.860,0.882,-0.581,-0.068
1580933196820,2020-02-05T15.06.36.820,26.940,0.881,-0.581,-0.067
1580933196900,2020-02-05T15.06.36.900,27.020,0.881,-0.582,-0.067
1580933196980,2020-02-05T15.06.36.980,27.100,0.881,-0.581,-0.069
1580933197059,2020-02-05T15.06.37.059,27.179,0.881,-0.581,-0.069
1580933197140,2020-02-05T15.06.37.140,27.260,0.882,-0.583,-0.068
1580933197219,2020-02-05T15.06.37.219,27.339,0.880,-0.582,-0.067
1580933197298,2020-02-05T15.06.37.298,27.418,0.882,-0.583,-0.067
1580933197379,2020-02-05T15.06.37.379,27.499,0.880,-0.582,-0.068
1580933197458,2020-02-05T15.06.37.458,27.578,0.881,-0.581,-0.069
1580933197538,2020-02-05T15.06.37.538,27.658,0.881,-0.582,-0.068
1580933197617,2020-02-05T15.06.37.617,27.737,0.881,-0.582,-0.068
1580933197696,2020-02-05T15.06.37.696,27.816,0.882,-0.581,-0.067
1580933197777,2020-02-05T15.06.37.777,27.897,0.882,-0.582,-0.069
